bandgap_energy_ev,formation_energy_ev_natom,id
1.8040441274642944,0.1704113781452179,62
1.787593960762024,0.3254256248474121,63
3.269028902053833,0.23412266373634338,64
1.0830727815628052,0.3426740765571594,65
2.831449031829834,0.0685199499130249,66
3.278801202774048,0.06714051961898804,67
2.203068494796753,0.21253052353858948,68
3.418274402618408,0.23412266373634338,69
1.6291784048080444,0.28966400027275085,70
2.6267576217651367,0.05885130167007446,71
3.0285019874572754,0.10538116097450256,72
2.2839231491088867,0.04886755347251892,73
1.9237489700317383,0.12143507599830627,74
1.7798000574111938,0.25320419669151306,75
2.781336545944214,0.27687960863113403,76
0.9989762902259827,0.3335472345352173,77
2.154463768005371,0.24809038639068604,78
2.4173638820648193,0.18513944745063782,79
1.2276160717010498,0.24817192554473877,80
3.399458646774292,0.10652130842208862,81
3.4874582290649414,0.06623166799545288,82
1.016737937927246,0.23323661088943481,83
1.0238186120986938,0.07338985800743103,84
3.399458646774292,0.10652130842208862,85
2.839893102645874,0.19797250628471375,86
3.274829387664795,0.06872963905334473,87
2.649639368057251,0.05571165680885315,88
4.325526237487793,0.09877428412437439,89
1.4432332515716553,0.3313799202442169,90
4.471477031707764,0.09368738532066345,91
0.750900387763977,0.2450733184814453,92
2.3959274291992188,0.21874269843101501,93
2.15487003326416,0.02204352617263794,94
3.278801202774048,0.06714051961898804,95
1.116860270500183,0.3285270929336548,96
2.184938907623291,0.24050942063331604,97
1.375382900238037,0.03325268626213074,98
2.020479679107666,0.06518074870109558,99
1.006043553352356,0.31052252650260925,100
1.4571125507354736,0.15868374705314636,101
3.9377410411834717,0.04007613658905029,102
2.1898813247680664,0.2351941466331482,103
1.502197027206421,0.31446516513824463,104
1.6167209148406982,0.2380078136920929,105
4.325526237487793,0.09877428412437439,106
4.120850086212158,0.10277795791625977,107
2.6454110145568848,0.2214588224887848,108
2.172022819519043,0.20510080456733704,109
0.9177151918411255,0.14164692163467407,110
0.8268308639526367,0.31324639916419983,111
2.954066514968872,0.06680360436439514,112
2.4821224212646484,0.2098696231842041,113
2.4197545051574707,0.337525874376297,114
2.1025161743164062,0.3467741906642914,115
2.7607600688934326,0.21396604180335999,116
2.1157777309417725,0.2141152322292328,117
2.0089104175567627,0.25415319204330444,118
2.3959274291992188,0.21874269843101501,119
2.239320755004883,0.1954619288444519,120
2.1323537826538086,0.248536616563797,121
1.8313977718353271,0.16291934251785278,122
0.9585875272750854,0.04257112741470337,123
0.30670392513275146,0.3130962550640106,124
1.2616418600082397,0.15837645530700684,125
3.399458646774292,0.10652130842208862,126
2.3663344383239746,0.0997626781463623,127
2.716505527496338,0.33352750539779663,128
1.2686810493469238,0.36804890632629395,129
1.5491167306900024,0.2907942533493042,130
3.5376667976379395,0.09879112243652344,131
0.3921034038066864,0.31460458040237427,132
3.278801202774048,0.06714051961898804,133
1.237550139427185,0.17987129092216492,134
2.674581289291382,0.1461150348186493,135
0.873131275177002,0.16384005546569824,136
0.873131275177002,0.16384005546569824,137
2.0089104175567627,0.25415319204330444,138
1.915031909942627,0.1667478084564209,139
2.0440478324890137,0.20510080456733704,140
2.0236458778381348,0.15135031938552856,141
3.015436887741089,0.201238214969635,142
3.269028902053833,0.23412266373634338,143
0.9709992408752441,0.06308290362358093,144
1.700635552406311,0.37893205881118774,145
4.197670936584473,0.06617236137390137,146
1.6777706146240234,0.16206061840057373,147
2.0347490310668945,0.19260278344154358,148
2.095551013946533,0.24428725242614746,149
1.2574222087860107,0.13110953569412231,150
1.4753319025039673,0.20381975173950195,151
3.686610460281372,0.06647983193397522,152
4.538060188293457,0.08949920535087585,153
3.8610870838165283,0.2247912585735321,154
1.187066912651062,0.11943918466567993,155
2.6754791736602783,0.02946174144744873,156
2.0013809204101562,0.1321275234222412,157
5.155205249786377,0.04423552751541138,158
4.471477031707764,0.09368738532066345,159
1.449524164199829,0.1510331928730011,160
2.0436246395111084,0.20179244875907898,161
1.316511631011963,0.39187532663345337,162
3.236602783203125,0.027908116579055786,163
0.5223564505577087,0.2932790219783783,164
0.32075250148773193,0.3251141309738159,165
0.7328325510025024,0.33170270919799805,166
1.2558953762054443,0.31297019124031067,167
2.3874635696411133,0.1125078797340393,168
1.678679347038269,0.21850544214248657,169
1.5344427824020386,0.23412108421325684,170
1.915031909942627,0.1667478084564209,171
2.9725470542907715,0.22314712405204773,172
1.5187420845031738,0.13894060254096985,173
0.7176671624183655,0.28132766485214233,174
3.399458646774292,0.10652130842208862,175
1.934067964553833,0.13426753878593445,176
1.3689708709716797,0.39348021149635315,177
1.0061900615692139,0.3323039412498474,178
2.8539042472839355,0.22592878341674805,179
1.4342041015625,0.1771559715270996,180
1.2221436500549316,0.2578972578048706,181
3.948002338409424,0.057997047901153564,182
3.269028902053833,0.23412266373634338,183
0.9545292258262634,0.2770465016365051,184
1.8225287199020386,0.12956780195236206,185
1.329545259475708,0.3550318777561188,186
3.584865093231201,0.23011896014213562,187
1.449524164199829,0.1510331928730011,188
0.446935772895813,0.27112558484077454,189
1.2465229034423828,0.22389018535614014,190
1.9417914152145386,0.21964317560195923,191
3.9377410411834717,0.04007613658905029,192
2.845393419265747,0.21985316276550293,193
2.1626250743865967,0.1979178488254547,194
1.1718149185180664,0.335843563079834,195
0.9709992408752441,0.06308290362358093,196
1.3079819679260254,0.12934666872024536,197
2.331993579864502,0.2231898307800293,198
2.154463768005371,0.24809038639068604,199
1.3628017902374268,0.14322614669799805,200
1.4216423034667969,0.1286563277244568,201
1.1911001205444336,0.041037410497665405,202
0.9850229024887085,0.3350715637207031,203
2.111576557159424,0.19014322757720947,204
1.3926427364349365,0.16374623775482178,205
1.1574409008026123,0.14088621735572815,206
1.0112829208374023,0.08964398503303528,207
1.0301823616027832,0.32019954919815063,208
2.0928268432617188,0.3015522062778473,209
2.644463539123535,0.21735888719558716,210
2.446669101715088,0.17794674634933472,211
1.031445026397705,0.28492772579193115,212
1.371049404144287,0.246598482131958,213
0.5399691462516785,0.2799709439277649,214
3.2582945823669434,0.1313757300376892,215
1.0579544305801392,0.08263930678367615,216
2.0066750049591064,0.18139323592185974,217
1.0231397151947021,0.24970975518226624,218
3.5162100791931152,0.2519102692604065,219
2.8115310668945312,0.05663841962814331,220
1.968327522277832,0.12754839658737183,221
1.570867896080017,0.20717981457710266,222
2.6770424842834473,0.27687960863113403,223
3.4874582290649414,0.06623166799545288,224
4.795572280883789,0.03772997856140137,225
1.219146490097046,0.38607358932495117,226
1.8117895126342773,0.2753981947898865,227
1.2639654874801636,0.3695908784866333,228
2.012694835662842,0.22037523984909058,229
2.4232068061828613,0.2256799042224884,230
1.2156836986541748,0.17510169744491577,231
2.964721918106079,0.023423880338668823,232
4.148963928222656,0.08764460682868958,233
3.0095412731170654,0.22728809714317322,234
4.325526237487793,0.09877428412437439,235
2.277822732925415,0.31032219529151917,236
2.3225131034851074,0.02176573872566223,237
2.384317398071289,0.19655892252922058,238
1.006043553352356,0.31052252650260925,239
3.997854471206665,0.087546706199646,240
1.9897243976593018,0.24298560619354248,241
0.9283789396286011,0.16490450501441956,242
3.914987325668335,0.101298987865448,243
5.138076305389404,0.0371699333190918,244
1.6806042194366455,0.1577051877975464,245
2.827404022216797,0.19787460565567017,246
0.8540980815887451,0.3205620050430298,247
1.2851412296295166,0.30243974924087524,248
1.3309316635131836,0.22096776962280273,249
2.7681655883789062,0.18571817874908447,250
2.2839231491088867,0.04886755347251892,251
1.1305886507034302,0.10726091265678406,252
1.8547073602676392,0.25398504734039307,253
1.1207778453826904,0.3378411531448364,254
0.7304449677467346,0.3253138065338135,255
3.236602783203125,0.027908116579055786,256
1.0687618255615234,0.09305784106254578,257
1.8313977718353271,0.16291934251785278,258
0.373132586479187,0.3432829678058624,259
2.430436134338379,0.21534985303878784,260
3.0285019874572754,0.10538116097450256,261
1.8259278535842896,0.028324902057647705,262
2.8630542755126953,0.062028974294662476,263
0.9777772426605225,0.34563302993774414,264
1.594952940940857,0.11359581351280212,265
2.8049142360687256,0.19787460565567017,266
2.4197545051574707,0.337525874376297,267
3.3881781101226807,0.02843320369720459,268
3.4874582290649414,0.06623166799545288,269
3.1441540718078613,0.20194301009178162,270
2.100809335708618,0.17238840460777283,271
1.175576090812683,0.34976550936698914,272
2.706674814224243,0.28586554527282715,273
0.9582301378250122,0.3136383295059204,274
1.6291784048080444,0.2920013666152954,275
1.427739143371582,0.14159411191940308,276
1.0009450912475586,0.11324465274810791,277
1.7894009351730347,0.12956780195236206,278
3.5258708000183105,0.1615193486213684,279
2.0013809204101562,0.1325957477092743,280
2.964721918106079,0.02425098419189453,281
2.8162777423858643,0.0685199499130249,282
4.538647174835205,0.06609109044075012,283
0.7304449677467346,0.3253138065338135,284
1.6777706146240234,0.16206061840057373,285
0.8397908210754395,0.23226937651634216,286
2.7853920459747314,0.125355064868927,287
4.364137649536133,0.046036750078201294,288
2.6454110145568848,0.2214588224887848,289
2.842921018600464,0.138420969247818,290
3.941977024078369,0.2258892059326172,291
1.9469448328018188,0.18028461933135986,292
3.6499009132385254,0.22740516066551208,293
1.1936827898025513,0.353748083114624,294
2.4360907077789307,0.2696061134338379,295
1.3499881029129028,0.17848852276802063,296
1.6548911333084106,0.2228507101535797,297
2.7827587127685547,0.20262056589126587,298
3.338515043258667,0.09868738055229187,299
2.3971967697143555,0.1519019901752472,300
3.1915338039398193,0.10538116097450256,301
1.3079819679260254,0.12718090415000916,302
1.629320740699768,0.10443618893623352,303
2.2121939659118652,0.14424076676368713,304
0.913671612739563,0.27139031887054443,305
0.9585875272750854,0.04257112741470337,306
1.4342041015625,0.1771559715270996,307
1.5723170042037964,0.22559627890586853,308
3.1558265686035156,0.20801836252212524,309
1.2623112201690674,0.3654439449310303,310
2.4232068061828613,0.2256799042224884,311
1.139467477798462,0.3658640682697296,312
1.2407397031784058,0.1761118769645691,313
1.8402241468429565,0.1667478084564209,314
1.8488603830337524,0.27679306268692017,315
1.2558953762054443,0.31297019124031067,316
0.8570501804351807,0.23866096138954163,317
4.751328468322754,0.0403313934803009,318
0.9561063051223755,0.24965232610702515,319
3.278801202774048,0.06714051961898804,320
1.7125996351242065,0.12085449695587158,321
1.8241939544677734,0.26096010208129883,322
2.9828763008117676,0.10538116097450256,323
0.9501298666000366,0.33348536491394043,324
2.649639368057251,0.05571165680885315,325
0.9709992408752441,0.07027697563171387,326
2.7207448482513428,0.22890526056289673,327
4.795572280883789,0.03772997856140137,328
4.095145225524902,0.0966777503490448,329
1.2574222087860107,0.13110953569412231,330
2.5480542182922363,0.21735888719558716,331
2.331993579864502,0.2231898307800293,332
3.0285019874572754,0.10538116097450256,333
2.1025161743164062,0.34464284777641296,334
1.2890386581420898,0.19468089938163757,335
1.3630900382995605,0.23185202479362488,336
1.5617492198944092,0.30704402923583984,337
2.9649338722229004,0.03060188889503479,338
1.8788572549819946,0.07649192214012146,339
1.8149921894073486,0.23113644123077393,340
2.2751193046569824,0.21253052353858948,341
1.2674028873443604,0.1161726713180542,342
2.2078819274902344,0.10248512029647827,343
0.8679211735725403,0.24418023228645325,344
3.2528157234191895,0.10652130842208862,345
3.1916394233703613,0.27801644802093506,346
2.1697402000427246,0.18970516324043274,347
1.5460786819458008,0.13949236273765564,348
1.3876769542694092,0.32461926341056824,349
1.3038314580917358,0.37220659852027893,350
1.885507583618164,0.13498684763908386,351
2.12154483795166,0.2351941466331482,352
0.8434038162231445,0.17253488302230835,353
1.0579544305801392,0.08263930678367615,354
2.151958465576172,0.1125078797340393,355
2.7149481773376465,0.10062140226364136,356
0.9848997592926025,0.2577309012413025,357
2.657785415649414,0.2114122211933136,358
2.7689807415008545,0.125355064868927,359
3.948002338409424,0.057997047901153564,360
2.132256507873535,0.3311188220977783,361
2.308483123779297,0.11130350828170776,362
1.4575810432434082,0.23982945084571838,363
4.095145225524902,0.0966777503490448,364
0.9455118179321289,0.2303141951560974,365
2.5712361335754395,0.27687960863113403,366
1.6701979637145996,0.26920539140701294,367
2.152569532394409,0.1125078797340393,368
1.9659229516983032,-0.0040705204010009766,369
1.2466857433319092,0.14031317830085754,370
1.2369492053985596,0.34699276089668274,371
1.449524164199829,0.1510331928730011,372
1.8225287199020386,0.12956780195236206,373
3.399458646774292,0.10652130842208862,374
3.12774658203125,0.2010510265827179,375
3.669487476348877,0.1764170229434967,376
0.9751988649368286,0.03160420060157776,377
1.2585370540618896,0.3122665286064148,378
1.3079819679260254,0.12934666872024536,379
3.686610460281372,0.06647983193397522,380
3.418274402618408,0.23412266373634338,381
2.1157777309417725,0.2141152322292328,382
2.954066514968872,0.06680360436439514,383
0.9221124649047852,0.33730602264404297,384
1.191678762435913,0.18442389369010925,385
2.277822732925415,0.31032219529151917,386
0.735925018787384,0.18039682507514954,387
3.956648111343384,0.0678909420967102,388
4.120850086212158,0.10277795791625977,389
2.172022819519043,0.20510080456733704,390
1.4681589603424072,0.23260879516601562,391
2.7077279090881348,0.341334730386734,392
0.913671612739563,0.28461945056915283,393
1.1911001205444336,0.041037410497665405,394
0.4124962091445923,0.3101736903190613,395
2.2006163597106934,0.24419978260993958,396
2.172022819519043,0.19655892252922058,397
0.3038499057292938,0.3166041970252991,398
1.2089362144470215,0.26049405336380005,399
2.8188674449920654,0.21428149938583374,400
2.7149481773376465,0.10062140226364136,401
2.185126304626465,0.023563653230667114,402
0.8783257007598877,0.2183549702167511,403
2.096824884414673,0.1754603087902069,404
2.4864377975463867,0.1946966052055359,405
1.0238186120986938,0.07338985800743103,406
1.9843803644180298,0.24334535002708435,407
1.1430801153182983,0.18826442956924438,408
1.3466441631317139,0.12301516532897949,409
0.9680529832839966,0.07388955354690552,410
1.0221258401870728,0.19905611872673035,411
1.9472490549087524,0.008834987878799438,412
1.3306236267089844,0.154657781124115,413
0.9709992408752441,0.06337141990661621,414
1.4668917655944824,0.14176225662231445,415
0.49665433168411255,0.3103945255279541,416
0.9709992408752441,0.09270179271697998,417
0.40534183382987976,0.3321687579154968,418
4.222228527069092,0.09629794955253601,419
1.0203789472579956,0.13137254118919373,420
2.1240434646606445,0.1754603087902069,421
1.4026768207550049,0.21075692772865295,422
3.4696342945098877,0.17578133940696716,423
4.120850086212158,0.10277795791625977,424
1.3194162845611572,0.3737758994102478,425
2.3414244651794434,0.17668822407722473,426
0.964327871799469,0.03395816683769226,427
2.343055248260498,0.15647241473197937,428
1.678679347038269,0.21850544214248657,429
2.787766456604004,0.16377335786819458,430
1.9340846538543701,0.179173082113266,431
2.767465591430664,0.17849838733673096,432
0.964327871799469,0.03395816683769226,433
1.3876769542694092,0.32461926341056824,434
2.246830463409424,0.2017335295677185,435
2.839893102645874,0.19797250628471375,436
1.6511327028274536,0.13459372520446777,437
2.2116737365722656,0.31953227519989014,438
0.35793355107307434,0.31652793288230896,439
2.6736984252929688,0.17849838733673096,440
0.802986741065979,0.33188703656196594,441
0.39685043692588806,0.32276013493537903,442
3.155871629714966,0.23412874341011047,443
1.4855144023895264,0.14876821637153625,444
2.1159629821777344,0.10448896884918213,445
2.188122034072876,0.2453719973564148,446
4.795572280883789,0.03772997856140137,447
2.7264928817749023,0.22890526056289673,448
0.6137791275978088,0.30893856287002563,449
2.3537039756774902,0.1545911431312561,450
1.3621468544006348,0.33126339316368103,451
1.5521260499954224,0.12407734990119934,452
1.8878313302993774,0.08857730031013489,453
1.2302851676940918,0.12188100814819336,454
0.7771972417831421,0.33250534534454346,455
2.4232068061828613,0.2256799042224884,456
1.2760686874389648,0.09198582172393799,457
2.3025550842285156,0.18054673075675964,458
1.732784390449524,0.20701202750205994,459
2.948310613632202,0.023423880338668823,460
0.44593146443367004,0.2800782322883606,461
1.9621362686157227,0.11744832992553711,462
2.1467320919036865,0.14603659510612488,463
1.0009450912475586,0.0949951708316803,464
3.313337564468384,0.16291898488998413,465
0.9680529832839966,0.04707011580467224,466
0.9473549127578735,0.3518155813217163,467
1.1983041763305664,0.2624504268169403,468
1.9638129472732544,0.25841131806373596,469
1.1393041610717773,0.17004433274269104,470
2.9828763008117676,0.10538116097450256,471
1.607895016670227,0.2950238287448883,472
3.8822617530822754,0.03481528162956238,473
1.3467568159103394,0.10376790165901184,474
2.644463539123535,0.21735888719558716,475
1.9781073331832886,0.171375572681427,476
3.6357126235961914,0.09111818671226501,477
1.0599180459976196,0.1400376856327057,478
2.264000415802002,0.3117704391479492,479
1.2574222087860107,0.13110953569412231,480
2.0013809204101562,0.1325957477092743,481
1.1338905096054077,0.1295957863330841,482
2.0909926891326904,0.3545806407928467,483
1.6777706146240234,0.16206061840057373,484
1.1088292598724365,0.24817192554473877,485
1.0858826637268066,0.09170705080032349,486
1.114923119544983,0.17381834983825684,487
2.0415964126586914,0.1325957477092743,488
1.5917521715164185,0.2050161063671112,489
2.331993579864502,0.2231898307800293,490
1.1936827898025513,0.353748083114624,491
2.644463539123535,0.20997530221939087,492
1.5265417098999023,0.1697854995727539,493
0.8558146953582764,0.34512895345687866,494
1.295562982559204,0.37774160504341125,495
0.689141035079956,0.3067115545272827,496
1.1911001205444336,0.0403062105178833,497
2.172022819519043,0.2017335295677185,498
2.172022819519043,0.20510080456733704,499
1.9781073331832886,0.171375572681427,500
0.9709992408752441,0.07475748658180237,501
1.1237341165542603,0.34668412804603577,502
2.7607600688934326,0.21396604180335999,503
0.8434038162231445,0.17253488302230835,504
1.1988707780838013,0.3376510441303253,505
1.3664629459381104,0.21467846632003784,506
1.2515925168991089,0.3565998673439026,507
0.38102900981903076,0.2996472716331482,508
1.8745671510696411,0.14724138379096985,509
0.9709992408752441,0.06143990159034729,510
1.8156546354293823,0.24923908710479736,511
2.2949321269989014,0.08910423517227173,512
2.2379150390625,0.18452239036560059,513
1.8259278535842896,0.028324902057647705,514
1.4295313358306885,0.51910001039505,515
2.2839231491088867,0.04886755347251892,516
1.5905570983886719,0.15302017331123352,517
2.7524232864379883,0.2735338509082794,518
0.873131275177002,0.16384005546569824,519
3.399458646774292,0.10652130842208862,520
2.184938907623291,0.24050942063331604,521
0.9680529832839966,0.07388955354690552,522
2.6736984252929688,0.17849838733673096,523
1.0579544305801392,0.08263930678367615,524
1.9959458112716675,0.2315056025981903,525
3.674748659133911,0.1634744107723236,526
2.845393419265747,0.21985316276550293,527
4.364137649536133,0.046036750078201294,528
1.3125416040420532,0.38520970940589905,529
1.2585370540618896,0.3122665286064148,530
1.9621362686157227,0.11744832992553711,531
1.265276312828064,0.1896805763244629,532
2.527406692504883,0.018260657787322998,533
1.3466441631317139,0.12301516532897949,534
2.20900821685791,0.08858245611190796,535
1.1305886507034302,0.10726091265678406,536
0.9469361305236816,0.2117481827735901,537
1.011816143989563,0.09967288374900818,538
4.244424819946289,0.06528037786483765,539
2.437559127807617,0.0997626781463623,540
2.0972650051116943,0.31194138526916504,541
1.8730558156967163,0.24916329979896545,542
3.0687899589538574,0.12792173027992249,543
1.3049094676971436,0.3769489824771881,544
1.2761001586914062,0.39684876799583435,545
2.598727226257324,0.23236456513404846,546
3.579528331756592,0.16095930337905884,547
1.209487795829773,0.3432934880256653,548
2.644463539123535,0.2076379358768463,549
4.364137649536133,0.046036750078201294,550
1.7296111583709717,0.3123575448989868,551
1.0400757789611816,0.1199260950088501,552
2.846836805343628,0.19708538055419922,553
0.9850229024887085,0.3350715637207031,554
1.6352657079696655,0.3494783341884613,555
2.470026731491089,0.1946966052055359,556
2.0058188438415527,0.18446233868598938,557
2.8326778411865234,0.11134299635887146,558
0.8961807489395142,0.23323661088943481,559
2.7264928817749023,0.22890526056289673,560
1.065119743347168,0.11646085977554321,561
2.349860668182373,0.24005672335624695,562
1.847389578819275,0.2612786889076233,563
3.399458646774292,0.10652130842208862,564
0.5164135694503784,0.35561978816986084,565
3.383047342300415,0.10652130842208862,566
1.4295313358306885,0.51910001039505,567
1.418381690979004,0.29687637090682983,568
1.7491074800491333,0.2150174081325531,569
1.4198977947235107,0.34803324937820435,570
1.248276710510254,0.29888468980789185,571
1.1574409008026123,0.14088621735572815,572
2.7264928817749023,0.22890526056289673,573
1.8578052520751953,0.13143199682235718,574
3.236602783203125,0.027908116579055786,575
2.607910394668579,0.22147449851036072,576
0.4658339023590088,0.2927100658416748,577
1.0374575853347778,0.25221166014671326,578
1.3235111236572266,0.182579904794693,579
1.427739143371582,0.14159411191940308,580
3.4874582290649414,0.06623166799545288,581
1.0687618255615234,0.09305784106254578,582
1.474351167678833,0.2578972578048706,583
1.3079819679260254,0.12718090415000916,584
1.016737937927246,0.23323661088943481,585
5.138076305389404,0.0371699333190918,586
5.138076305389404,0.0371699333190918,587
3.5284595489501953,0.16185128688812256,588
0.7870978116989136,0.3747002184391022,589
1.9834452867507935,0.18492791056632996,590
2.9649338722229004,0.03060188889503479,591
1.4681589603424072,0.23260879516601562,592
1.0723716020584106,0.12715154886245728,593
3.686610460281372,0.06647983193397522,594
1.7548348903656006,0.13725373148918152,595
1.3387351036071777,0.040141940116882324,596
0.8877724409103394,0.24125781655311584,597
0.8795963525772095,0.14449220895767212,598
2.154463768005371,0.24809038639068604,599
2.1439719200134277,0.20531073212623596,600
